Gene1,Gene2,PartialCorr_Normal,PartialCorr_Tumor,Difference
HSP90AA1,CTNNB1,-0.0,0.0,0.0
HSP90AA1,FADD,0.0,0.0,0.0
HSP90AA1,STAT3,0.0,-0.0,-0.0
HSP90AA1,IL7R,-0.0,-0.0,0.0
HSP90AA1,GSTM4,-0.0,0.0,0.0
HSP90AA1,COL4A3,-0.0,-0.0,0.0
HSP90AA1,MAP2K1,0.0,-0.0,-0.0
HSP90AA1,PTK2,-0.0,-0.0,0.0
HSP90AA1,RAC3,0.0,0.0,0.0
HSP90AA1,FOS,-0.0,-0.0,0.0
HSP90AA1,STAT2,0.0,0.0,0.0
HSP90AA1,GSTA4,0.0,0.0,0.0
HSP90AA1,BCL2L1,-0.0,-0.0,0.0
HSP90AA1,PIK3CD,-0.0,-0.0,0.0
HSP90AA1,RASGRP4,-0.0,-0.0,0.0
HSP90AA1,BCL2,-0.0,0.0,0.0
HSP90AA1,PTEN,-0.0,-0.10131181949630019,-0.10131181949630019
HSP90AA1,LAMB2,-0.0,-0.0,0.0
HSP90AA1,GNB2,-0.0,-0.0,0.0
HSP90AA1,GNG12,-0.0,-0.0,0.0
HSP90AA1,RELA,0.0,0.0,0.0
HSP90AA1,CKS1B,0.0,0.05370792723774582,0.05370792723774582
HSP90AA1,STAT5B,-0.0,-0.0,0.0
HSP90AA1,JUP,0.0,0.0,0.0
HSP90AA1,GNG5,-0.0,-0.0,0.0
HSP90AA1,ADCY6,-0.0,-0.0,0.0
HSP90AA1,CTBP2,0.0,0.0,0.0
HSP90AA1,TRAF6,0.0,-0.0,-0.0
HSP90AA1,SMAD2,0.0,0.0,0.0
HSP90AA1,RPS6KB2,0.0,0.0,0.0
HSP90AA1,GNG7,-0.0,-0.0,0.0
HSP90AA1,FZD8,-0.0,-0.0,0.0
HSP90AA1,JUN,-0.0,-0.0,0.0
HSP90AA1,GRB2,0.0,-0.0,-0.0
HSP90AA1,CALML3,0.0,0.0,0.0
HSP90AA1,CALML5,0.0,0.0,0.0
HSP90AA1,F2,-0.0,-0.0,0.0
HSP90AA1,CSF1R,-0.0,-0.0,0.0
HSP90AA1,PLCB1,-0.0,-0.0,0.0
HSP90AA1,TXNRD2,-0.0,-0.0,0.0
HSP90AA1,JAG2,0.0,0.0,0.0
HSP90AA1,IL3RA,-0.0,-0.0,0.0
HSP90AA1,SP1,0.0,0.0,0.0
HSP90AA1,RXRA,-0.0,0.0,0.0
HSP90AA1,GNG2,-0.0,-0.0012515757658560411,-0.0012515757658560411
HSP90AA1,BCR,0.0,-0.0,-0.0
HSP90AA1,MITF,-0.0,-0.03687785908937192,-0.03687785908937192
HSP90AA1,COL4A1,-0.0,-0.0,0.0
HSP90AA1,WNT7B,0.0,0.0,0.0
HSP90AA1,COL4A5,-0.0,-0.0,0.0
HSP90AA1,LAMA2,-0.0,-0.0,0.0
HSP90AA1,HDAC2,0.0,0.0,0.0
HSP90AA1,MMP1,0.0,0.0,0.0
HSP90AA1,DAPK1,-0.0,-0.0,0.0
HSP90AA1,LAMB3,0.0,0.0,0.0
HSP90AA1,ARHGEF12,-0.0,-0.0,0.0
HSP90AA1,TXNRD3,-0.0,0.0,0.0
HSP90AA1,PLCG2,0.0,-0.0,-0.0
HSP90AA1,LPAR1,0.0,-0.0,-0.0
HSP90AA1,CSF2RA,-0.0,-0.0,0.0
HSP90AA1,TXNRD1,0.0,0.0,0.0
HSP90AA1,MTOR,-0.0,-0.0,0.0
HSP90AA1,RXRB,0.0,0.0,0.0
HSP90AA1,NRAS,0.0,0.0,0.0
HSP90AA1,GSTM2,-0.0,-0.0,0.0
HSP90AA1,GNG10,-0.0,-0.0,0.0
HSP90AA1,CEBPA,0.0,0.0,0.0
HSP90AA1,RASSF5,-0.0,-0.0,0.0
HSP90AA1,NCOA4,0.0,-0.0,-0.0
HSP90AA1,IKBKG,-0.0,-0.0,0.0
COL4A4,TRAF5,-0.0,-0.0,0.0
COL4A4,GSK3B,-0.0,-0.0,0.0
COL4A4,NCOA1,0.0,0.0,0.0
COL4A4,MECOM,0.0,0.0,0.0
COL4A4,WNT11,0.0,0.0,0.0
COL4A4,MGST2,0.0,0.0,0.0
COL4A4,BAX,-0.0,0.0,0.0
COL4A4,MMP2,0.0,0.0,0.0
COL4A4,GNAS,0.0,0.0,0.0
COL4A4,GNA11,0.041494983620944476,0.00013055240476272996,-0.041364431216181746
COL4A4,BIRC5,-0.0,-0.0,0.0
COL4A4,LAMB1,0.0,0.0,0.0
COL4A4,ITGA6,-0.0,-0.0,0.0
COL4A4,FH,-0.0,-0.0,0.0
COL4A4,TGFB2,0.0,0.0,0.0
COL4A4,MSH2,-0.0,-0.0,0.0
COL4A4,HSP90AB1,-0.0,-0.013053490062036816,-0.013053490062036816
COL4A4,JAK2,0.0,0.0011281587943071801,0.0011281587943071801
COL4A4,ABL1,0.0,0.0,0.0
COL4A4,MAPK1,0.0,0.0,0.0
COL4A4,HMOX1,0.0,0.0,0.0
COL4A4,RBX1,-0.0,-0.0,0.0
COL4A4,EP300,-0.0,-0.0,0.0
COL4A4,SOS2,0.0,0.0,0.0
COL4A4,HIF1A,-0.0,-0.0,0.0
COL4A4,RPS6KA5,0.0,0.0,0.0
COL4A4,NFKBIA,0.0,0.0,0.0
COL4A4,MMP9,0.0,0.0,0.0
COL4A4,STK4,-0.0,0.0,0.0
COL4A4,PLCB4,0.0,0.0,0.0
COL4A4,JAG1,-0.0,-0.0,0.0
COL4A4,LAMA1,-0.0,-0.0,0.0
COL4A4,XIAP,-0.0,-0.0,0.0
COL4A4,MAPK3,0.03478144553112663,0.021109650066078945,-0.013671795465047685
COL4A4,AXIN1,-0.0,-0.0,0.0
COL4A4,ELOB,-0.0,-0.0,0.0
COL4A4,IKBKB,0.0,0.0,0.0
COL4A4,TGFB1,0.0,0.0,0.0
COL4A4,JAK3,-0.0,-0.0,0.0
COL4A4,CDK6,-0.0,-0.0,0.0
COL4A4,MET,-0.0,-0.0,0.0
COL4A4,WNT2,0.0,0.0,0.0
COL4A4,GLI3,-0.0,-0.0,0.0
COL4A4,DVL1,0.0,0.0,0.0
COL4A4,CXCL12,0.02492637369181432,0.03631069169927248,0.01138431800745816
COL4A4,MAPK8,-0.0,-0.0,0.0
COL4A4,SUFU,0.0,0.0,0.0
COL4A4,CCDC6,-0.0,-0.0,0.0
COL4A4,CUL2,-0.0,-0.0,0.0
COL4A4,RPS6KB1,-0.0,-0.0,0.0
COL4A4,NFKB1,0.0,0.0,0.0
COL4A4,MAPK10,0.0,0.0,0.0
COL4A4,ZBTB16,0.04005799724234541,0.08750200528299082,0.047444008040645406
COL4A4,CCND1,0.0,0.0,0.0
COL4A4,BIRC2,-0.0,-0.0,0.0
COL4A4,CBL,0.0,0.0,0.0
COL4A4,CDKN1B,0.0,0.0,0.0
COL4A4,E2F3,-0.0,-0.0,0.0
COL4A4,VEGFA,-0.0,-0.0,0.0
COL4A4,LAMA4,0.0,0.0,0.0
COL4A4,MSH3,-0.0,-0.0,0.0
COL4A4,SKP1,0.0,-0.0,-0.0
COL4A4,FGF1,0.0,0.0,0.0
COL4A4,PDGFRB,0.0,0.0,0.0
COL4A4,KNG1,0.020223562771317167,0.03982585660921276,0.019602293837895596
COL4A4,WNT5A,-0.0,-0.0,0.0
COL4A4,HES1,-0.0,-0.0,0.0
COL4A4,GNAI2,0.0,0.0,0.0
COL4A4,TFG,-0.0,0.0,0.0
COL4A4,GNB4,0.0,0.0,0.0
COL4A4,FN1,0.0,0.0,0.0
COL4A4,STAT1,-0.0,-0.0,0.0
COL4A4,SOS1,-0.0,-0.0,0.0
COL4A4,MSH6,-0.0,-0.001913425064163879,-0.001913425064163879
COL4A4,HDAC1,-0.0,-0.0,0.0
COL4A4,ZBTB17,-0.0,-0.0,0.0
COL4A4,SLC2A1,-0.0,-0.0,0.0
COL4A4,TGFB3,-0.0,-0.0,0.0
COL4A4,GNA13,0.0,0.0,0.0
COL4A4,APAF1,0.0,0.0,0.0
COL4A4,ADCY7,0.0,0.0,0.0
COL4A4,PIK3CA,-0.0,-0.0,0.0
COL4A4,CXCR4,-0.0,-0.0,0.0
COL4A4,POLK,0.0,0.0,0.0
COL4A4,CDK2,-0.0,-0.0,0.0
COL4A4,CKS2,-0.0,-0.0,0.0
COL4A4,NCOA3,-0.0,-0.012774098368241761,-0.012774098368241761
COL4A4,CDKN1A,-0.0,0.0,0.0
COL4A4,BMP2,0.0,0.03623505937809253,0.03623505937809253
COL4A4,MAX,-0.0,-0.0,0.0
COL4A4,STAT5A,0.0,0.0,0.0
COL4A4,ELK1,0.0,-0.0,-0.0
COL4A4,MAP2K2,-0.0,-0.0,0.0
COL4A4,TRAF2,-0.0,-0.0,0.0
COL4A4,GNG11,0.015016064750467129,0.05043575567016951,0.03541969091970238
COL4A4,GNAI1,0.0,0.0,0.0
COL4A4,RAC2,-0.0,0.0,0.0
COL4A4,PLD2,0.0,0.0,0.0
COL4A4,LAMA5,0.03395776779780174,0.008613115903402262,-0.02534465189439948
COL4A4,TRAF3,-0.0,-0.0,0.0
COL4A4,IL13RA1,0.0,0.0,0.0
COL4A4,RARA,0.0,0.0,0.0
COL4A4,RAF1,0.0,0.0,0.0
COL4A4,ARHGEF11,0.0,0.0,0.0
COL4A4,CASP9,0.0,0.0,0.0
COL4A4,GSTT2B,0.0,0.0,0.0
COL4A4,GSTM1,0.0,0.0,0.0
COL4A4,GSTM5,0.0,0.034861904705750804,0.034861904705750804
COL4A4,GSTM3,0.0,-0.0,-0.0
COL4A4,WNT2B,0.0,0.0,0.0
COL4A4,ROCK2,0.0,0.0,0.0
COL4A4,IL6ST,0.018435759405664966,0.014895703444783331,-0.003540055960881635
COL4A4,DDB2,-0.0,-0.0,0.0
COL4A4,PDGFRA,0.0,0.0,0.0
COL4A4,COL4A2,0.09182181892762183,0.0,-0.09182181892762183
COL4A4,ETS1,0.0,0.0,0.0
COL4A4,APC,0.0,0.0,0.0
COL4A4,CDK4,0.0,-0.0,-0.0
COL4A4,AGT,0.033733047806743424,0.07280592385584453,0.039072876049101105
COL4A4,EGLN1,-0.0,-0.0,0.0
COL4A4,LAMC1,0.0,0.0,0.0
COL4A4,RAC1,0.0,0.0,0.0
COL4A4,PLCB2,0.0,0.0,0.0
COL4A4,ADCY3,-0.0,-0.0,0.0
COL4A4,STAT4,0.0,0.0,0.0
COL4A4,ITGAV,-0.0,-0.0,0.0
COL4A4,FGF2,0.02263689156683101,0.0,-0.02263689156683101
COL4A4,LEF1,-0.0,-0.0,0.0
COL4A4,BRCA2,0.0,0.0,0.0
COL4A4,RB1,-0.0,-0.0,0.0
COL4A4,IGF1R,-0.0,-0.0,0.0
COL4A4,PML,-0.0,-0.0,0.0
COL4A4,TP53,-0.0,-0.0,0.0
COL4A4,SMAD4,0.0,0.0,0.0
COL4A4,AKT1,0.0,0.0,0.0
COL4A4,PRKACB,0.0,0.0,0.0
COL4A4,MGST3,0.0,0.0,0.0
COL4A4,TPM3,0.0,0.0008392755123716498,0.0008392755123716498
COL4A4,EML4,-0.0,-0.0,0.0
COL4A4,RALB,0.0,0.0,0.0
COL4A4,CAMK2D,0.0,0.0,0.0
COL4A4,CCNA2,-0.0,-0.0034002323848997262,-0.0034002323848997262
COL4A4,SKP2,-0.0,-0.0,0.0
COL4A4,PIK3R1,0.0,0.0,0.0
COL4A4,GNA12,0.0,0.0,0.0
COL4A4,EGFR,-0.0,-0.0,0.0
COL4A4,CDKN2B,0.0,0.0,0.0
COL4A4,CDKN2A,-0.0,-0.0,0.0
COL4A4,NOTCH1,0.0,-0.0,-0.0
COL4A4,CAMK2G,0.0,0.0,0.0
COL4A4,GSTO1,0.0,0.0,0.0
COL4A4,PLCB3,0.0,0.0,0.0
COL4A4,ITGB1,0.0,0.0,0.0
COL4A4,VEGFC,0.0,0.0,0.0
COL4A4,FOXO1,0.0,0.0,0.0
COL4A4,BCL2L11,-0.0,-0.0,0.0
COL4A4,PRKCA,0.0,0.0,0.0
COL4A4,ELOC,-0.0,-0.0,0.0
COL4A4,FZD7,-0.0,-0.0,0.0
COL4A4,GNAQ,0.05832847163485917,0.02100323662116154,-0.03732523501369763
COL4A4,FZD1,-0.0,-0.0,0.0
COL4A4,KIT,0.0,0.0,0.0
COL4A4,APPL1,0.013037937595173542,0.0430140522985211,0.02997611470334756
COL4A4,BRAF,0.0,-0.0,-0.0
COL4A4,RUNX1,-0.0,-0.0,0.0
COL4A4,CTBP1,0.0,0.0,0.0
COL4A4,DVL3,-0.026821178630546255,-0.0,0.026821178630546255
COL4A4,ADCY9,0.0061168765288584,0.0,-0.0061168765288584
COL4A4,JAK1,0.01597003714990053,0.015176583794640871,-0.000793453355259658
COL4A4,TGFBR2,0.02923020020025367,0.01351316790039509,-0.01571703229985858
COL4A4,ITGA2,-0.0,-0.0,0.0
COL4A4,CASP3,-0.0,-0.0,0.0
COL4A4,FZD6,-0.0,-0.0,0.0
COL4A4,VEGFD,0.039506463350712624,0.10268229145938682,0.0631758281086742
COL4A4,CASP7,-0.0,-0.0,0.0
COL4A4,PRKCB,0.0,0.0,0.0
COL4A4,HSP90B1,-0.03226191994381238,-0.0,0.03226191994381238
COL4A4,KIF7,-0.0,-0.0,0.0
COL4A4,STAT6,0.0,0.0,0.0
COL4A4,SMAD3,-0.0,-0.0,0.0
COL4A4,CRK,0.04337966886325339,0.0,-0.04337966886325339
COL4A4,DAPK3,0.0,0.0,0.0
COL4A4,CTNNB1,0.0,0.0,0.0
COL4A4,FADD,-0.0,-0.0,0.0
COL4A4,STAT3,-0.0,-0.0,0.0
COL4A4,IL7R,0.0,0.0,0.0
COL4A4,GSTM4,-0.0,-0.0,0.0
COL4A4,COL4A3,0.0930223928934162,0.01555784248548974,-0.07746455040792646
COL4A4,MAP2K1,-0.0,0.0,0.0
COL4A4,PTK2,0.0,0.0,0.0
COL4A4,RAC3,-0.0,-0.0,0.0
COL4A4,FOS,0.0,0.0,0.0
COL4A4,STAT2,-0.0,-0.0,0.0
COL4A4,GSTA4,-0.0,-0.0,0.0
COL4A4,BCL2L1,0.0,0.0,0.0
COL4A4,PIK3CD,0.0,0.0,0.0
COL4A4,RASGRP4,0.0,0.0277622197043103,0.0277622197043103
COL4A4,BCL2,0.0,0.0,0.0
COL4A4,PTEN,0.0,0.0,0.0
COL4A4,LAMB2,0.007288552287106448,0.028985045535997195,0.021696493248890746
COL4A4,GNB2,0.0,0.0,0.0
COL4A4,GNG12,0.0,0.0,0.0
COL4A4,RELA,-0.0,-0.0,0.0
COL4A4,CKS1B,-0.029974833441964357,-0.009472847905139591,0.020501985536824766
COL4A4,STAT5B,0.0,0.005772214027474771,0.005772214027474771
COL4A4,JUP,-0.0,-0.0,0.0
COL4A4,GNG5,0.0,0.0,0.0
COL4A4,ADCY6,0.0,0.0,0.0
COL4A4,CTBP2,0.0,-0.0,-0.0
COL4A4,TRAF6,-0.0,0.0,0.0
COL4A4,SMAD2,-0.0,-0.0,0.0
COL4A4,RPS6KB2,-0.0,-0.0,0.0
COL4A4,GNG7,0.0,0.0,0.0
COL4A4,FZD8,0.0,0.0,0.0
COL4A4,JUN,0.0,0.0,0.0
COL4A4,GRB2,-0.0,-0.0,0.0
COL4A4,CALML3,-0.0,-0.0,0.0
COL4A4,CALML5,-0.0,-0.0,0.0
COL4A4,F2,0.013751627142995165,0.034777571916804396,0.02102594477380923
COL4A4,CSF1R,0.0,0.0,0.0
COL4A4,PLCB1,0.0,0.03643613673075903,0.03643613673075903
COL4A4,TXNRD2,0.0,0.0,0.0
COL4A4,JAG2,-0.0,-0.0,0.0
COL4A4,IL3RA,0.0,0.005503304183441534,0.005503304183441534
COL4A4,SP1,-0.0,-0.0009918211510369689,-0.0009918211510369689
COL4A4,RXRA,0.0,-0.0,-0.0
COL4A4,GNG2,0.0,0.0,0.0
COL4A4,BCR,0.0,0.0,0.0
COL4A4,MITF,0.0,0.0,0.0
COL4A4,COL4A1,0.10909780566580216,0.020599910840107753,-0.0884978948256944
COL4A4,WNT7B,-0.0,-0.0,0.0
COL4A4,COL4A5,0.04267249672838831,0.0,-0.04267249672838831
COL4A4,LAMA2,0.0,0.0,0.0
COL4A4,HDAC2,-0.0,-0.0,0.0
COL4A4,MMP1,-0.0,-0.0,0.0
COL4A4,DAPK1,0.01572960939214939,0.0015401823532746432,-0.014189427038874748
COL4A4,LAMB3,-0.0,-0.0,0.0
COL4A4,ARHGEF12,0.0024017327360599874,0.02374539031477355,0.02134365757871356
COL4A4,TXNRD3,0.0,0.0,0.0
COL4A4,PLCG2,-0.0,0.0,0.0
COL4A4,LPAR1,-0.0,-0.0,0.0
COL4A4,CSF2RA,0.0,0.0,0.0
COL4A4,TXNRD1,-0.0,-0.0,0.0
COL4A4,MTOR,0.0,0.0,0.0
COL4A4,RXRB,-0.0,-0.0,0.0
COL4A4,NRAS,-0.0,-0.0,0.0
COL4A4,GSTM2,0.0,-0.0,-0.0
COL4A4,GNG10,0.0,0.0,0.0
COL4A4,CEBPA,0.0,-0.0,-0.0
COL4A4,RASSF5,0.0,0.0,0.0
COL4A4,NCOA4,-0.0,0.0,0.0
COL4A4,IKBKG,0.0,0.0,0.0
TRAF5,GSK3B,-0.0,-0.0,0.0
TRAF5,NCOA1,-0.0,0.0,0.0
TRAF5,MECOM,-0.0,-0.0,0.0
TRAF5,WNT11,0.0,-0.0,-0.0
TRAF5,MGST2,-0.0,-0.0,0.0
TRAF5,BAX,-0.0,0.0,0.0
TRAF5,MMP2,0.0,0.0,0.0
TRAF5,GNAS,-0.0,-0.0,0.0
TRAF5,GNA11,-0.0,-0.0,0.0
TRAF5,BIRC5,0.0,0.0,0.0
TRAF5,LAMB1,-0.0,0.0,0.0
TRAF5,ITGA6,0.0,-0.0,-0.0
TRAF5,FH,0.0,-0.0,-0.0
TRAF5,TGFB2,-0.0,0.0,0.0
TRAF5,MSH2,0.0,0.0,0.0
TRAF5,HSP90AB1,0.0,0.0,0.0
TRAF5,JAK2,-0.0,0.0,0.0
TRAF5,ABL1,-0.0,0.0,0.0
TRAF5,MAPK1,-0.0,-0.0,0.0
TRAF5,HMOX1,-0.0,-0.0,0.0
TRAF5,RBX1,0.0,0.0,0.0
TRAF5,EP300,0.0,0.0,0.0
TRAF5,SOS2,-0.0,-0.0,0.0
TRAF5,HIF1A,0.0,0.0,0.0
TRAF5,RPS6KA5,-0.0,-0.0,0.0
TRAF5,NFKBIA,0.0,-0.0,-0.0
TRAF5,MMP9,0.0,-0.0,-0.0
TRAF5,STK4,-0.0,0.0,0.0
TRAF5,PLCB4,-0.0,-0.0,0.0
TRAF5,JAG1,0.0,-0.0,-0.0
TRAF5,LAMA1,0.0,0.0,0.0
TRAF5,XIAP,-0.0,0.0,0.0
TRAF5,MAPK3,-0.0,-0.0,0.0
TRAF5,AXIN1,0.0,-0.0,-0.0
TRAF5,ELOB,0.0,-0.0,-0.0
TRAF5,IKBKB,-0.0,-0.0,0.0
TRAF5,TGFB1,-0.0,0.0,0.0
TRAF5,JAK3,0.0,0.0,0.0
TRAF5,CDK6,0.0,-0.0,-0.0
TRAF5,MET,-0.0,-0.0,0.0
TRAF5,WNT2,-0.0,0.0,0.0
TRAF5,GLI3,0.0,0.0,0.0
TRAF5,DVL1,-0.0,-0.0,0.0
TRAF5,CXCL12,-0.0,0.0,0.0
TRAF5,MAPK8,0.0,0.0,0.0
TRAF5,SUFU,0.0,0.0,0.0
TRAF5,CCDC6,-0.0,0.0,0.0
TRAF5,CUL2,-0.0,0.0,0.0
TRAF5,RPS6KB1,0.0,0.0,0.0
TRAF5,NFKB1,-0.0,0.0,0.0
TRAF5,MAPK10,-0.0,-0.0,0.0
TRAF5,ZBTB16,-0.0,-0.0,0.0
TRAF5,CCND1,-0.0,-0.0,0.0
TRAF5,BIRC2,0.0,0.0,0.0
TRAF5,CBL,-0.0,0.0,0.0
TRAF5,CDKN1B,-0.0,0.0,0.0
TRAF5,E2F3,-0.0,0.0,0.0
TRAF5,VEGFA,0.0,0.0,0.0
TRAF5,LAMA4,-0.0,0.0,0.0
TRAF5,MSH3,0.0,-0.0,-0.0
TRAF5,SKP1,0.0,0.0,0.0
TRAF5,FGF1,0.0,0.0,0.0
TRAF5,PDGFRB,-0.0,0.0,0.0
TRAF5,KNG1,-0.0,0.0,0.0
TRAF5,WNT5A,0.0,-0.0,-0.0
TRAF5,HES1,0.0,-0.0,-0.0
TRAF5,GNAI2,-0.0,0.0,0.0
TRAF5,TFG,0.0,-0.0,-0.0
TRAF5,GNB4,-0.0,0.0,0.0
TRAF5,FN1,0.0,0.0,0.0
TRAF5,STAT1,0.0,0.0,0.0
TRAF5,SOS1,0.0,0.0,0.0
TRAF5,MSH6,0.0,0.0,0.0
TRAF5,HDAC1,0.0,-0.0,-0.0
TRAF5,ZBTB17,0.0,0.0,0.0
TRAF5,SLC2A1,0.0,-0.0,-0.0
TRAF5,TGFB3,0.0,0.0,0.0
TRAF5,GNA13,-0.0,-0.0,0.0
TRAF5,APAF1,-0.0,0.0,0.0
TRAF5,ADCY7,0.0,-0.0,-0.0
TRAF5,PIK3CA,-0.0,-0.0,0.0
TRAF5,CXCR4,0.0,0.0,0.0
TRAF5,POLK,-0.0,0.0,0.0
TRAF5,CDK2,0.0,0.0,0.0
TRAF5,CKS2,-0.0,-0.0,0.0
TRAF5,NCOA3,0.0,0.0,0.0
TRAF5,CDKN1A,0.0,0.0,0.0
TRAF5,BMP2,-0.0,-0.0,0.0
TRAF5,MAX,0.0,0.0,0.0
TRAF5,STAT5A,-0.0,0.0,0.0
TRAF5,ELK1,-0.0,0.0,0.0
TRAF5,MAP2K2,0.0,-0.0,-0.0
TRAF5,TRAF2,-0.0,-0.0,0.0
TRAF5,GNG11,-0.0,-0.0,0.0
TRAF5,GNAI1,-0.0,-0.0,0.0
TRAF5,RAC2,-0.0,0.0,0.0
TRAF5,PLD2,-0.0,-0.0,0.0
TRAF5,LAMA5,-0.0,0.0,0.0
TRAF5,TRAF3,0.0,0.0,0.0
TRAF5,IL13RA1,0.0,0.0,0.0
TRAF5,RARA,-0.0,0.0,0.0
TRAF5,RAF1,-0.0,-0.0,0.0
TRAF5,ARHGEF11,-0.0,0.0,0.0
TRAF5,CASP9,-0.0,0.0,0.0
TRAF5,GSTT2B,-0.0,-0.0,0.0
TRAF5,GSTM1,-0.0,-0.0,0.0
TRAF5,GSTM5,-0.0,0.0,0.0
TRAF5,GSTM3,-0.0,-0.02479231936399136,-0.02479231936399136
TRAF5,WNT2B,0.0,-0.0,-0.0
TRAF5,ROCK2,-0.0,-0.0,0.0
TRAF5,IL6ST,-0.0,-0.0,0.0
TRAF5,DDB2,-0.0,-0.0,0.0
TRAF5,PDGFRA,-0.0,0.0,0.0
TRAF5,COL4A2,-0.0,-0.0,0.0
TRAF5,ETS1,-0.0,0.0,0.0
TRAF5,APC,-0.0,-0.0,0.0
TRAF5,CDK4,0.0,0.0,0.0
TRAF5,AGT,-0.0,-0.0,0.0
TRAF5,EGLN1,0.0,0.0,0.0
TRAF5,LAMC1,-0.0,0.0,0.0
TRAF5,RAC1,-0.0,-0.0,0.0
TRAF5,PLCB2,-0.0,0.0,0.0
TRAF5,ADCY3,0.0,-0.0,-0.0
TRAF5,STAT4,-0.0,0.0,0.0
TRAF5,ITGAV,0.0,0.0,0.0
TRAF5,FGF2,-0.0,0.0,0.0
TRAF5,LEF1,0.0,0.0,0.0
TRAF5,BRCA2,-0.0,-0.0,0.0
TRAF5,RB1,0.0,-0.0,-0.0
TRAF5,IGF1R,0.0,-0.0,-0.0
TRAF5,PML,0.0,0.0,0.0
TRAF5,TP53,0.0,0.0,0.0
TRAF5,SMAD4,-0.0,-0.0,0.0
TRAF5,AKT1,-0.0,-0.0,0.0
TRAF5,PRKACB,-0.0,0.0,0.0
TRAF5,MGST3,-0.0,0.0,0.0
TRAF5,TPM3,-0.0,0.0,0.0
TRAF5,EML4,-0.0,0.0,0.0
TRAF5,RALB,-0.0,-0.0,0.0
TRAF5,CAMK2D,-0.0,-0.0,0.0
TRAF5,CCNA2,0.0,0.0,0.0
TRAF5,SKP2,0.0,-0.0,-0.0
TRAF5,PIK3R1,-0.0,0.0,0.0
TRAF5,GNA12,-0.0,0.0,0.0
TRAF5,EGFR,0.0,-0.0,-0.0
TRAF5,CDKN2B,0.0,-0.0,-0.0
TRAF5,CDKN2A,0.0,0.0,0.0
TRAF5,NOTCH1,-0.0,-0.0,0.0
TRAF5,CAMK2G,-0.0,-0.0,0.0
TRAF5,GSTO1,-0.0,-0.0,0.0
TRAF5,PLCB3,-0.0,-0.0,0.0
TRAF5,ITGB1,-0.0,0.0,0.0
TRAF5,VEGFC,-0.0,0.0,0.0
TRAF5,FOXO1,0.0,-0.0,-0.0
TRAF5,BCL2L11,0.0,0.0,0.0
TRAF5,PRKCA,-0.0,0.0,0.0
TRAF5,ELOC,0.0,-0.0,-0.0
TRAF5,FZD7,-0.0,0.0,0.0
TRAF5,GNAQ,-0.0,-0.0,0.0
TRAF5,FZD1,0.0,0.0,0.0
TRAF5,KIT,-0.0,0.0,0.0
TRAF5,APPL1,-0.0,-0.0,0.0
TRAF5,BRAF,0.0,-0.0,-0.0
TRAF5,RUNX1,0.0,0.0,0.0
TRAF5,CTBP1,-0.0,0.0,0.0
TRAF5,DVL3,0.0,0.0,0.0
TRAF5,ADCY9,-0.0,-0.0,0.0
TRAF5,JAK1,-0.0,0.0,0.0
TRAF5,TGFBR2,-0.0,-0.0,0.0
TRAF5,ITGA2,0.0,-0.0,-0.0
TRAF5,CASP3,0.0,0.0,0.0
TRAF5,FZD6,0.0,-0.0,-0.0
TRAF5,VEGFD,-0.0,-0.0,0.0
TRAF5,CASP7,-0.0,0.0,0.0
TRAF5,PRKCB,-0.0,0.0,0.0
TRAF5,HSP90B1,0.0,0.0,0.0
TRAF5,KIF7,-0.0,0.0,0.0
TRAF5,STAT6,-0.0,-0.0,0.0
TRAF5,SMAD3,-0.0,-0.0,0.0
TRAF5,CRK,-0.0,-0.0,0.0
TRAF5,DAPK3,-0.0,0.0,0.0
TRAF5,CTNNB1,-0.0,-0.0,0.0
TRAF5,FADD,0.0,0.0,0.0
TRAF5,STAT3,-0.0,0.0,0.0
TRAF5,IL7R,-0.0,-0.0,0.0
TRAF5,GSTM4,0.0,-0.0,-0.0
TRAF5,COL4A3,-0.0,-0.0,0.0
TRAF5,MAP2K1,-0.0,0.0,0.0
TRAF5,PTK2,-0.0,-0.0,0.0
TRAF5,RAC3,-0.0,-0.0,0.0
TRAF5,FOS,-0.0,-0.0,0.0
TRAF5,STAT2,0.0,0.0,0.0
TRAF5,GSTA4,0.0,-0.0,-0.0
TRAF5,BCL2L1,-0.0,-0.0,0.0
TRAF5,PIK3CD,0.0,0.0,0.0
TRAF5,RASGRP4,-0.0,-0.0,0.0
TRAF5,BCL2,0.0,-0.0,-0.0
TRAF5,PTEN,-0.0,0.0,0.0
TRAF5,LAMB2,-0.0,-0.0,0.0
TRAF5,GNB2,-0.0,-0.0,0.0
TRAF5,GNG12,-0.0,-0.0,0.0
TRAF5,RELA,-0.0,0.0,0.0
TRAF5,CKS1B,0.0,0.0,0.0
TRAF5,STAT5B,-0.0,0.0,0.0
TRAF5,JUP,0.0,-0.0,-0.0
TRAF5,GNG5,-0.0,-0.0,0.0
TRAF5,ADCY6,-0.0,-0.0,0.0
TRAF5,CTBP2,0.0,0.0,0.0
TRAF5,TRAF6,-0.0,-0.0,0.0
TRAF5,SMAD2,-0.0,-0.0,0.0
TRAF5,RPS6KB2,0.0,0.0,0.0
TRAF5,GNG7,-0.0,0.0,0.0
TRAF5,FZD8,-0.0,0.0,0.0
TRAF5,JUN,0.0,-0.0,-0.0
